3.776,0,0,0,2,1,0
3.808,1,0,0,0,0,0
3.84,0,0,0,0,0,0
3.872,0,1,2,0,0,0
3.904,1,0,0,2,0,0
3.936,1,0,0,1,0,0
3.968,0,2,0,0,0,0
4,2,0,0,1,0,0
4.032,1,1,1,0,0,0
4.064,0,0,0,0,0,1
4.096,2,0,0,0,0,0
4.128,2,1,0,0,0,0
4.16,0,0,0,0,0,1
4.192,0,0,1,0,1,0
4.224,2,0,0,1,0,0
4.256,0,0,2,0,0,0
4.288,0,0,1,1,0,0
4.32,2,2,1,1,0,0
4.352,0,0,2,0,0,1
4.384,0,0,1,0,0,0
4.416,2,1,0,0,0,1
4.448,2,0,0,0,0,0
4.48,1,0,0,0,1,0
4.512,0,1,0,0,0,0
4.544,0,0,1,0,0,0
4.576,1,0,0,0,0,0
4.608,0,0,0,1,0,1
4.64,0,0,1,0,0,0
4.672,1,0,2,0,0,0
4.704,3,0,0,1,0,0
4.736,1,0,0,1,0,1
4.768,1,0,0,0,0,2
4.8,0,0,0,0,0,2
4.832,0,0,1,0,0,0
4.864,0,0,0,1,0,0
4.896,1,1,1,0,1,0
4.928,1,0,0,0,0,1
4.96,1,0,0,0,0,1
4.992,0,1,0,1,0,0
5.024,0,1,0,0,0,0
5.056,2,1,0,0,0,0
5.088,0,0,0,0,1,1
5.12,3,0,0,1,0,0
5.152,1,0,0,0,0,0
5.184,1,1,0,1,0,1
5.216,2,0,1,0,0,0
5.248,1,0,0,1,0,1
5.28,1,1,0,1,0,0
5.312,0,0,1,0,0,0
5.344,0,0,1,1,0,0
5.376,1,1,1,3,0,0
5.408,0,0,0,2,0,0
5.44,2,0,0,0,0,0
5.472,0,0,1,0,0,0
5.504,2,0,0,1,0,0
5.536,0,0,0,1,0,0
5.568,0,0,0,2,0,1
5.6,2,0,0,0,3,0
5.632,0,0,0,1,0,1
5.664,0,0,0,0,0,0
5.696,0,0,0,0,0,0
5.728,1,0,0,0,0,0
5.76,1,0,0,1,0,0
5.792,1,0,0,2,0,1
5.824,1,1,0,0,0,0
5.856,0,1,0,1,0,0
5.888,0,0,0,0,0,0
5.92,0,0,1,0,0,1
5.952,0,0,0,1,1,0
5.984,0,1,0,0,0,0
6.016,1,0,0,0,0,0
6.048,0,0,0,1,0,0
6.08,1,1,0,0,0,0
6.112,0,1,0,1,0,0
6.144,1,0,0,0,0,0
6.176,1,1,0,0,1,0
6.208,2,1,0,0,0,0
6.24,0,0,1,0,1,1
6.272,0,0,0,1,0,0
6.304,0,0,0,0,0,0
6.336,0,0,0,0,0,0
6.368,0,0,0,0,0,1
6.4,1,0,0,0,1,0
6.432,1,0,0,0,0,0
6.464,0,0,1,3,1,0
6.496,2,0,1,0,0,0
6.528,2,0,1,0,0,0
6.56,0,0,0,1,0,0
6.592,3,0,2,1,0,0
6.624,0,3,0,0,0,1
6.656,0,1,0,0,1,1
6.688,0,0,1,2,0,0
6.72,1,0,0,1,0,1
6.752,0,2,1,0,0,0
6.784,0,0,0,1,1,0
6.816,1,0,1,0,0,0
6.848,0,0,0,1,0,0
6.88,0,0,0,0,0,0
6.912,1,0,0,0,0,0
6.944,0,1,0,1,0,1
6.976,0,0,1,0,0,0
7.008,1,0,0,0,0,0
7.04,2,0,0,0,0,1
7.072,1,0,0,1,0,0
7.104,0,1,1,0,0,0
7.136,2,0,0,0,0,0
7.168,1,0,2,0,1,2
7.2,1,0,0,0,0,0
7.232,2,1,1,1,0,0
7.264,0,1,1,0,0,0
7.296,1,0,1,0,0,0
7.328,2,0,0,1,0,1
7.36,0,0,0,0,0,0
7.392,2,0,1,1,0,0
7.424,0,0,0,1,0,1
7.456,2,1,1,0,0,0
7.488,0,0,0,2,0,1
7.52,2,0,1,0,0,0
7.552,0,0,0,0,0,0
7.584,3,0,2,0,0,0
7.616,0,1,0,0,0,1
7.648,0,0,0,0,0,1
7.68,1,1,1,0,1,0
7.712,1,0,0,0,0,1
7.744,0,0,0,1,0,0
7.776,0,0,0,0,0,0
7.808,0,0,0,1,0,0
7.84,0,2,1,0,0,2
7.872,1,1,1,0,0,0
7.904,2,2,1,0,1,0
7.936,0,0,0,0,1,0
7.968,1,0,0,0,0,1
8,1,0,0,0,0,0
8.032,1,0,1,0,0,0
8.064,0,0,1,0,0,0
8.096,1,0,0,0,0,0
8.128,0,1,0,1,0,0
8.16,0,0,1,1,0,0
8.192,0,1,0,0,1,0
8.224,3,0,0,1,0,1
8.256,0,0,0,0,0,0
8.288,1,0,0,1,0,0
8.32,0,1,0,0,1,0
8.352,1,0,0,1,0,0
8.384,1,0,0,0,0,0
8.416,1,0,0,0,0,0
8.448,0,0,0,1,0,1
8.48,1,1,0,1,0,0
8.512,2,0,1,2,0,0
8.544,1,0,4,1,0,0
8.576,1,0,0,0,0,1
8.608,0,0,0,0,1,2
8.64,0,0,0,0,0,0
8.672,0,0,1,0,0,1
8.704,0,0,0,0,0,1
8.736,2,1,0,0,0,0
8.768,0,0,0,1,0,0
8.8,0,0,0,1,0,0
8.832,0,0,1,0,0,0
8.864,0,1,0,1,0,0
8.896,0,0,0,0,0,0
8.928,0,1,0,1,0,0
8.96,0,0,1,0,0,0
8.992,1,1,1,1,0,0
9.024,0,0,1,0,0,0
9.056,1,0,0,1,0,0
9.088,1,1,0,0,0,0
9.12,1,0,0,0,0,0
9.152,0,1,1,0,0,0
9.184,0,0,1,0,0,0
9.216,2,0,0,2,0,0
9.248,3,0,0,1,0,1
9.28,0,1,1,0,0,2
9.312,1,0,0,1,0,0
9.344,0,0,0,1,0,0
9.376,2,0,0,2,0,0
9.408,3,1,0,0,0,0
9.44,1,0,0,1,0,0
9.472,0,0,0,1,0,0
9.504,1,0,2,0,0,0
9.536,0,0,0,1,2,1
9.568,1,0,0,3,0,0
9.6,3,0,2,0,0,0
9.632,0,0,0,0,0,1
9.664,3,0,0,2,0,0
9.696,0,0,1,0,0,1
9.728,1,0,0,1,0,2
9.76,1,1,0,0,1,1
9.792,1,0,1,2,0,0
9.824,0,0,1,1,0,0
9.856,2,2,0,0,0,0
9.888,0,0,0,0,0,0
9.92,1,0,0,0,0,1
9.952,0,1,0,0,0,0
9.984,0,0,0,1,0,0
10.016,1,0,1,0,0,0
10.048,2,0,0,1,1,1
10.08,0,0,0,1,0,0
10.112,2,0,2,2,0,1
10.144,1,0,0,0,0,0
10.176,1,1,0,0,0,0
10.208,2,0,1,2,0,0
10.24,0,0,0,0,0,1
10.272,2,0,0,0,0,1
10.304,1,0,0,0,0,2
10.336,0,0,1,1,0,0
10.368,1,0,1,1,0,0
10.4,0,0,0,0,0,0
10.432,1,1,0,1,1,0
10.464,1,1,2,1,0,0
10.496,3,0,0,0,0,2
10.528,2,0,2,0,0,1
10.56,0,0,0,0,0,0
10.592,0,0,0,0,0,1
10.624,0,0,0,0,0,0
10.656,0,0,0,2,0,1
10.688,2,0,0,0,1,0
10.72,1,0,0,1,0,1
10.752,0,0,0,0,0,0
10.784,0,0,0,0,0,0
10.816,2,0,2,0,0,0
10.848,0,0,1,1,0,0
10.88,1,0,0,1,0,1
10.912,0,0,0,0,0,1
10.944,0,0,1,1,0,0
10.976,0,1,2,0,0,0
11.008,1,0,0,0,0,0
11.04,0,0,0,0,0,2
11.072,0,0,0,0,0,2
11.104,1,0,0,0,0,0
11.136,0,0,0,1,0,0
11.168,1,0,0,1,0,0
11.2,0,0,0,0,0,0
11.232,2,0,1,1,0,1
11.264,0,0,0,0,0,0
11.296,2,0,1,0,1,0
11.328,0,0,0,1,0,0
11.36,0,0,0,0,0,0
11.392,0,0,0,1,0,0
11.424,2,0,0,2,1,2
11.456,0,1,0,0,0,0
11.488,2,0,2,1,0,0
11.52,1,0,0,0,1,1
11.552,0,0,0,1,0,1
11.584,1,0,1,0,1,2
11.616,0,1,1,0,0,0
11.648,1,0,1,0,0,0
11.68,1,1,0,0,0,0
11.712,5,0,0,0,0,1
11.744,0,0,0,1,0,1
11.776,0,0,0,0,0,0
11.808,2,0,0,0,0,0
11.84,0,1,0,1,0,0
11.872,0,1,0,0,1,0
11.904,0,0,0,0,0,0
11.936,1,0,0,0,0,0
11.968,3,0,0,2,0,1
12,1,2,0,1,0,0
12.032,1,1,0,1,0,1
12.064,0,0,1,1,0,0
12.096,0,0,2,0,0,0
12.128,0,0,0,0,0,0
12.16,0,0,0,1,0,0
12.192,2,1,0,1,0,1
12.224,1,1,1,1,0,1
12.256,0,0,0,0,1,0
12.288,2,0,1,0,0,0
12.32,0,0,1,0,0,1
12.352,1,0,1,0,0,1
12.384,0,1,0,0,0,0
12.416,0,0,0,1,0,0
12.448,1,0,0,0,0,1
12.48,0,0,1,0,0,0
12.512,2,0,0,0,0,0
12.544,0,0,0,0,0,0
12.576,1,1,0,0,0,1
12.608,1,0,0,0,2,0
12.64,0,0,0,1,0,1
12.672,3,0,1,1,0,0
12.704,0,0,0,1,0,0
12.736,0,0,0,1,0,0
12.768,0,1,0,1,0,0
12.8,2,1,0,0,0,0
12.832,0,0,0,0,0,0
12.864,3,0,0,1,0,0
12.896,2,0,0,0,0,2
12.928,0,0,0,1,0,0
12.96,1,1,1,0,0,0
12.992,0,0,0,1,1,0
13.024,1,2,0,0,0,0
13.056,1,0,0,0,0,1
13.088,0,0,0,1,0,1
13.12,0,0,0,0,0,0
13.152,1,0,1,1,1,1
13.184,1,1,0,0,0,0
13.216,0,0,0,0,0,1
13.248,1,0,1,0,0,0
13.28,2,0,0,1,0,0
13.312,1,0,0,0,0,0
13.344,2,1,0,0,0,0
13.376,2,1,1,0,0,0
13.408,0,0,2,0,0,0
13.44,1,1,1,0,0,0
13.472,1,0,0,1,0,0
13.504,1,0,0,1,0,1
13.536,0,0,0,1,0,0
13.568,1,2,1,0,1,0
13.6,1,2,1,1,0,0
13.632,2,0,0,1,0,0
13.664,0,0,0,0,0,0
13.696,0,1,0,0,0,0
13.728,1,0,1,0,0,1
13.76,2,1,0,0,0,0
13.792,1,0,1,1,1,0
13.824,0,0,0,0,1,0
13.856,0,0,2,0,0,0
13.888,0,0,0,0,0,0
13.92,1,0,1,1,0,0
13.952,0,0,0,1,0,0
13.984,1,1,1,0,0,0
14.016,0,0,0,1,0,0
14.048,0,0,1,0,0,0
14.08,1,0,1,0,0,1
14.112,0,1,0,1,0,0
14.144,3,0,0,2,0,0
14.176,2,0,1,0,0,0
14.208,2,0,0,0,0,0
14.24,2,1,0,1,0,0
14.272,1,0,2,0,0,0
14.304,1,0,0,1,0,2
14.336,2,0,1,0,0,0
14.368,1,0,1,1,0,0
14.4,0,0,1,0,1,0
14.432,1,0,0,0,0,0
14.464,1,1,0,1,0,0
14.496,3,0,0,0,0,0
14.528,0,0,0,0,0,0
14.56,0,0,0,0,0,0
14.592,0,0,0,3,0,1
14.624,1,0,0,1,0,0
14.656,1,0,0,1,0,1
14.688,1,0,0,1,0,0
14.72,0,1,0,1,0,1
14.752,1,0,0,0,0,0
14.784,1,0,0,0,0,0
14.816,2,0,0,0,0,1
14.848,0,0,1,0,0,0
14.88,0,0,0,0,0,1
14.912,3,0,1,1,0,1
14.944,1,0,1,1,0,1
14.976,0,1,0,0,0,0
15.008,2,1,1,0,0,0
15.04,1,1,0,0,0,0
15.072,0,0,2,0,0,0
15.104,0,1,0,0,0,0
15.136,1,0,2,0,0,1
15.168,0,0,1,0,0,0
15.2,1,0,0,1,0,0
15.232,1,0,0,0,0,1
15.264,1,1,0,0,0,1
15.296,1,0,0,0,1,0
15.328,2,2,0,0,1,0
15.36,0,0,0,1,1,1
15.392,2,0,0,1,0,1
15.424,1,1,0,1,0,0
15.456,0,1,0,0,0,0
15.488,0,0,0,0,0,0
15.52,0,0,1,3,0,1
15.552,1,1,0,3,0,0
15.584,0,2,0,0,0,0
15.616,0,1,2,1,0,0
15.648,1,0,0,0,0,0
15.68,1,0,1,1,0,0
15.712,0,0,0,1,0,1
15.744,0,0,3,0,0,0
15.776,1,0,1,0,0,1
15.808,0,0,0,1,0,0
15.84,2,1,0,0,0,0
15.872,0,1,0,2,0,0
15.904,0,0,1,1,0,1
15.936,1,1,0,1,0,0
15.968,2,0,0,0,0,0
16,3,0,1,0,0,0
16.032,1,0,0,0,0,0
16.064,2,0,1,0,0,1
16.096,0,1,0,1,0,0
16.128,0,0,0,0,1,1
16.16,1,1,0,0,0,0
16.192,3,0,0,0,0,0
16.224,0,0,2,0,0,1
16.256,0,0,1,2,1,0
16.288,1,1,0,0,0,0
16.32,0,0,0,0,0,0
16.352,0,0,0,1,0,0
16.384,1,1,0,0,0,0
16.416,0,1,1,0,1,0
16.448,1,2,0,1,0,0
16.48,1,1,0,1,0,1
16.512,2,1,0,1,0,1
16.544,1,1,0,1,0,0
16.576,1,1,0,2,0,1
16.608,0,0,1,0,0,0
16.64,3,0,1,1,0,1
16.672,1,1,0,4,0,0
16.704,0,0,0,0,0,0
16.736,1,0,1,0,0,1
16.768,0,2,0,1,0,0
16.8,2,0,0,1,1,0
16.832,0,0,4,1,0,0
16.864,1,1,1,1,0,0
16.896,1,1,0,1,0,0
16.928,1,1,0,1,0,0
16.96,1,0,0,0,0,0
16.992,1,1,0,0,0,0
17.024,2,0,1,1,0,0
17.056,0,0,0,0,0,1
17.088,2,0,0,2,0,0
17.12,0,0,0,2,0,1
17.152,0,1,0,0,0,0
17.184,0,0,0,0,0,0
17.216,1,1,1,0,0,1
17.248,0,1,0,0,0,0
17.28,1,0,0,0,0,2
17.312,3,0,0,2,0,1
17.344,1,0,0,0,0,0
17.376,0,0,0,0,0,0
17.408,0,0,0,0,0,0
17.44,0,1,0,0,0,0
17.472,0,2,1,0,0,0
17.504,0,1,0,0,0,0
17.536,1,1,1,1,0,0
17.568,1,0,0,2,0,0
17.6,2,1,1,0,1,0
17.632,0,0,1,0,0,0
17.664,0,1,0,0,0,0
17.696,0,1,1,0,0,1
17.728,0,0,1,0,0,0
17.76,0,1,1,1,0,0
17.792,1,0,2,1,0,1
17.824,3,0,0,0,0,1
17.856,2,0,0,1,0,1
17.888,0,0,1,1,0,1
17.92,0,1,0,0,0,1
17.952,0,0,1,0,0,0
17.984,1,0,1,0,1,0
18.016,1,0,1,0,0,0
18.048,0,0,1,0,0,0
18.08,1,1,0,0,0,1
18.112,3,1,1,0,0,0
18.144,0,0,0,1,0,0
18.176,1,0,0,0,0,1
18.208,0,1,0,0,0,0
18.24,1,0,0,1,0,1
18.272,0,0,1,0,0,1
18.304,0,0,0,0,0,1
18.336,1,0,0,1,0,0
18.368,1,1,1,0,0,0
18.4,1,0,0,0,0,0
18.432,0,0,0,1,0,0
18.464,2,0,0,1,0,0
18.496,1,0,1,1,0,0
18.528,1,0,0,0,0,0
18.56,2,0,0,0,0,0
18.592,0,0,0,0,0,0
18.624,0,0,1,0,0,1
18.656,0,0,0,0,0,0
18.688,0,1,0,0,0,0
18.72,3,0,0,0,0,0
18.752,1,0,1,0,0,1
18.784,1,0,0,0,0,0
18.816,1,1,0,1,0,0
18.848,1,1,0,2,0,0
18.88,0,0,0,0,0,0
18.912,0,0,0,1,0,0
18.944,0,0,0,0,0,1
18.976,2,0,1,0,1,0
19.008,1,0,0,0,1,1
19.04,1,1,0,2,0,0
19.072,1,0,0,0,0,1
19.104,3,1,0,0,0,0
19.136,1,0,0,0,0,1
19.168,0,0,2,1,0,0
19.2,1,0,0,1,0,0
19.232,2,0,0,0,0,0
19.264,3,0,0,0,0,1
19.296,0,1,1,0,0,0
19.328,0,0,1,0,0,0
19.36,0,0,1,0,0,3
19.392,0,0,0,0,0,2
19.424,1,0,2,0,0,1
19.456,0,0,0,0,0,0
19.488,1,1,0,0,0,0
19.52,0,1,1,1,0,1
19.552,0,0,0,2,0,0
19.584,0,0,0,0,0,0
19.616,0,0,0,0,0,0
19.648,0,0,1,0,0,0
19.68,2,0,0,0,0,0
19.712,0,0,0,0,0,0
19.744,1,2,0,0,0,0
19.776,0,0,1,1,0,0
19.808,0,1,0,1,0,0
19.84,2,0,0,2,0,1
19.872,0,1,0,0,0,0
19.904,1,1,0,0,0,0
19.936,1,0,0,0,0,1
19.968,0,0,2,0,0,0
20,3,1,0,0,0,0
20.032,1,1,0,1,0,0
20.064,0,1,2,1,0,0
20.096,2,1,0,1,0,0
20.128,0,0,2,1,0,0
20.16,2,1,1,0,0,0
20.192,0,0,1,1,0,0
20.224,1,0,2,0,0,0
20.256,1,0,0,0,0,0
20.288,0,1,0,0,0,0
20.32,0,1,1,1,0,0
20.352,0,0,0,0,0,0
20.384,0,0,1,0,0,0
20.416,0,0,0,0,1,0
20.448,2,0,0,0,0,0
20.48,0,0,0,0,0,0
20.512,2,0,0,1,0,2
20.544,0,0,0,1,0,0
20.576,1,0,0,0,1,1
20.608,3,0,0,1,0,0
20.64,1,0,2,1,0,0
20.672,0,0,0,1,0,0
20.704,0,0,0,0,0,0
20.736,2,0,1,0,0,1
20.768,2,0,0,0,0,1
20.8,0,1,0,1,0,0
20.832,0,0,0,1,1,0
20.864,0,0,0,0,0,1
20.896,2,1,0,0,0,0
20.928,2,0,2,0,0,0
20.96,0,1,0,0,0,0
20.992,1,0,1,1,0,0
21.024,1,0,1,0,1,0
21.056,1,0,0,0,0,0
21.088,1,1,0,0,0,1
21.12,0,0,0,0,0,0
21.152,1,1,0,0,0,0
21.184,2,1,0,0,0,1
21.216,0,0,0,1,0,0
21.248,0,0,1,1,0,1
21.28,0,0,1,0,0,0
21.312,0,0,1,1,0,0
21.344,0,0,0,0,0,0
21.376,2,0,0,2,1,0
21.408,0,0,0,1,0,0
21.44,1,0,0,0,0,1
21.472,1,0,0,0,0,0
21.504,2,0,1,1,0,0
21.536,1,0,1,0,0,0
21.568,0,0,1,2,0,0
21.6,2,0,0,0,0,0
21.632,2,0,0,1,0,0
21.664,2,0,0,0,0,1
21.696,0,0,0,0,0,1
21.728,1,0,0,0,0,1
21.76,1,0,0,1,0,0
21.792,0,0,1,1,0,0
21.824,0,0,0,0,1,0
21.856,0,0,0,0,0,1
21.888,0,0,0,0,0,0
21.92,2,0,0,0,0,0
21.952,1,1,0,0,0,0
21.984,0,1,0,0,0,0
22.016,0,0,0,0,0,2
22.048,2,0,0,0,0,0
22.08,2,0,1,0,0,0
22.112,0,0,0,0,0,0
22.144,0,0,0,1,0,0
22.176,2,0,1,1,1,1
22.208,1,0,0,0,0,2
22.24,0,0,0,0,0,1
22.272,0,1,0,0,1,0
22.304,1,0,2,0,0,0
22.336,0,0,0,0,1,1
22.368,0,0,0,1,1,0
22.4,0,2,0,0,0,0
22.432,0,0,1,1,0,0
22.464,1,0,0,0,0,1
22.496,1,0,1,0,0,1
22.528,1,1,0,0,0,0
22.56,1,1,0,0,1,0
22.592,1,1,1,1,0,2
22.624,0,0,0,2,0,1
22.656,2,0,0,3,0,0
22.688,2,1,1,0,0,0
22.72,0,1,0,0,1,0
22.752,0,0,1,1,1,0
22.784,0,0,1,2,0,1
22.816,3,0,1,0,0,0
22.848,1,0,0,0,1,0
22.88,1,0,0,0,0,0
22.912,0,1,0,0,0,0
22.944,0,0,1,1,0,0
22.976,0,0,0,1,0,1
23.008,0,1,2,0,0,0
23.04,0,0,2,0,0,0
23.072,1,0,1,0,0,0
23.104,0,2,1,0,1,0
23.136,2,0,1,0,0,0
23.168,1,0,0,0,1,0
23.2,2,0,1,1,0,0
23.232,0,0,0,0,0,0
23.264,2,0,1,0,0,2
23.296,1,1,0,0,0,0
23.328,0,0,0,0,0,0
23.36,2,1,1,1,0,0
23.392,1,0,0,0,0,0
23.424,0,0,0,1,0,1
23.456,1,1,0,0,0,0
23.488,0,1,0,0,0,0
23.52,0,0,0,0,0,0
23.552,0,0,0,0,0,1
23.584,2,0,1,0,0,0
23.616,1,0,0,1,0,0
23.648,0,0,1,0,1,0
23.68,1,0,0,0,0,1
23.712,2,0,2,1,1,1
23.744,0,0,0,1,0,0
23.776,0,2,1,0,0,0
23.808,1,0,1,0,0,0
23.84,1,0,1,0,0,0
23.872,1,0,0,1,0,1
23.904,1,0,0,1,0,1
23.936,0,1,0,0,2,0
23.968,0,0,1,0,0,0
24,0,0,0,0,0,0
24.032,1,0,0,0,0,0
24.064,0,0,1,1,1,0
24.096,1,1,0,1,0,0
24.128,0,1,1,0,0,0
24.16,0,0,1,0,0,0
24.192,1,1,0,0,0,1
24.224,1,0,0,2,0,0
24.256,2,0,0,1,0,0
24.288,1,1,0,1,0,0
24.32,0,0,1,1,0,0
24.352,1,0,0,0,0,1
24.384,0,0,0,0,0,2
24.416,0,0,0,2,0,0
24.448,2,0,1,0,0,1
24.48,2,0,0,0,0,0
24.512,0,1,1,1,0,1
24.544,0,0,0,0,0,0
24.576,0,0,0,0,0,0
24.608,0,0,0,0,1,1
24.64,0,1,0,0,1,0
24.672,2,0,3,1,0,0
24.704,2,1,0,1,0,0
24.736,2,0,1,1,0,0
24.768,0,2,0,0,0,1
24.8,0,0,1,1,0,0
24.832,1,1,0,1,0,0
24.864,2,0,1,0,0,1
24.896,1,0,1,0,0,1
24.928,1,1,0,0,0,0
24.96,1,0,0,0,0,0
24.992,1,0,0,0,1,0
25.024,1,1,0,1,0,0
25.056,0,0,1,1,0,0
25.088,1,0,0,0,0,0
25.12,1,0,0,0,0,0
25.152,1,0,1,0,0,0
25.184,1,0,0,0,1,0
25.216,2,0,0,1,0,0
25.248,0,0,1,0,0,0
25.28,1,0,0,2,0,0
25.312,2,0,0,1,0,2
25.344,0,1,0,1,0,0
25.376,0,1,0,0,0,0
25.408,2,0,0,0,0,0
25.44,2,0,2,1,0,0
25.472,1,0,0,0,0,2
25.504,3,0,0,1,1,0
25.536,1,0,0,0,0,1
25.568,2,1,0,1,0,0
25.6,0,0,2,0,0,1
25.632,0,0,0,0,0,0
25.664,0,0,0,0,0,0
25.696,0,0,0,0,0,0
25.728,1,0,0,0,1,0
25.76,2,0,1,2,0,0
25.792,1,0,0,0,1,0
25.824,1,0,0,1,0,0
25.856,2,1,0,1,0,0
25.888,2,0,0,1,0,0
25.92,1,0,1,0,0,0
25.952,1,0,0,0,0,1
25.984,0,0,0,0,0,0
26.016,0,0,0,0,0,1
26.048,0,0,0,0,1,0
26.08,3,0,0,2,0,0
26.112,0,0,1,1,0,0
26.144,0,0,0,0,0,1
26.176,2,0,0,3,1,1
26.208,0,1,1,0,0,0
26.24,0,0,0,0,0,0
26.272,1,0,0,1,0,0
26.304,1,0,0,1,0,0
26.336,1,0,0,0,0,0
26.368,0,0,0,0,0,1
26.4,2,0,0,1,0,0
26.432,1,0,0,0,0,0
26.464,1,1,0,0,0,0
26.496,0,0,0,1,0,0
26.528,0,2,1,0,0,0
26.56,0,0,0,0,0,0
26.592,2,0,1,0,0,1
26.624,1,1,0,0,0,1
26.656,1,0,0,0,0,0
26.688,0,1,0,0,0,0
26.72,1,0,0,0,0,0
26.752,3,0,2,1,0,0
26.784,0,0,0,0,0,0
26.816,0,0,0,0,0,0
26.848,1,0,0,1,0,0
26.88,2,1,0,1,0,0
26.912,0,0,1,0,0,0
26.944,1,1,0,2,0,0
26.976,1,0,0,0,0,0
27.008,1,1,0,0,0,2
27.04,0,0,0,0,1,0
27.072,0,0,1,1,0,0
27.104,2,0,0,0,0,0
27.136,3,0,0,0,0,0
27.168,0,0,0,0,1,0
27.2,0,1,0,0,0,0
27.232,1,0,1,2,0,1
27.264,1,0,1,3,0,0
27.296,1,1,0,0,0,0
27.328,0,0,0,1,0,0
27.36,2,0,1,0,0,1
27.392,0,0,0,0,0,2
27.424,1,2,0,1,1,0
27.456,0,0,0,0,0,0
27.488,2,0,1,0,0,1
27.52,0,0,0,0,0,0
27.552,0,0,0,1,0,0
27.584,1,1,1,4,0,0
27.616,1,1,1,1,0,0
27.648,0,0,1,1,0,2
27.68,1,0,1,0,0,0
27.712,3,1,1,0,0,0
27.744,0,0,2,0,0,0
27.776,0,0,1,2,1,0
27.808,3,1,1,0,0,1
27.84,2,0,0,1,0,1
27.872,2,0,0,0,0,0
27.904,0,0,0,0,0,0
27.936,0,0,0,0,0,1
27.968,0,0,0,1,0,0
28,2,0,1,0,0,0
