0,0.984498681
0.03200149,0.953166227
0.06400299,0.934036939
0.09600067,1
0.12800216,0.962401055
0.15999984,0.960422164
0.19200134,0.962730871
0.22400283,0.954155673
0.25600051,0.979881267
0.28800201,0.974934037
0.31999969,0.921833773
0.35200119,0.930079156
0.38400268,0.94525066
0.41600036,0.893799472
0.44800186,0.91358839
0.47999954,0.887862797
0.51200103,0.876978892
0.54400253,0.863456464
0.57600021,0.868733509
0.6080017,0.850923483
0.6400032,0.855211082
0.67200088,0.839050132
0.70400238,0.832124011
0.73600006,0.806068602
0.76800155,0.833773087
0.80000305,0.839709763
0.83200073,0.819920844
0.86400222,0.767480211
0.8959999,0.825197889
0.9280014,0.807058047
0.96000289,0.752308707
0.99200057,0.765831135
1.02400207,0.775395778
1.05599975,0.770448549
1.08800125,0.762862797
1.12000274,0.752968338
1.15200042,0.751319261
1.18400192,0.748680739
1.2159996,0.745382586
1.24800109,0.751649077
1.28000259,0.725263852
1.31200027,0.720646438
1.34400177,0.711081794
1.37600326,0.717348285
1.40800094,0.703825858
1.44000244,0.719986807
1.47200012,0.716029024
1.50400161,0.699868074
1.53600311,0.707453826
1.56800079,0.659960422
1.60000228,0.678430079
1.63199996,0.678759895
1.66400146,0.701187335
1.69600296,0.661279683
1.72800064,0.663258575
1.76000213,0.663588391
1.79199981,0.648416887
1.82400131,0.665237467
1.8560028,0.670184697
1.88800048,0.669854881
1.92000198,0.638192612
1.95199966,0.637862797
1.98400115,0.675791557
2.01600265,0.649406332
2.04800033,0.643139842
2.08000183,0.630277045
2.11200332,0.649406332
2.144001,0.662598945
2.1760025,0.638192612
2.20800018,0.625659631
2.24000167,0.620382586
2.27200317,0.647427441
2.30400085,0.60817942
2.33600234,0.633905013
2.36800003,0.638192612
2.40000152,0.616094987
2.43200302,0.617744063
2.4640007,0.626649077
2.49600219,0.610817942
2.52799987,0.618073879
2.56000137,0.585092348
2.59200286,0.603891821
2.62400054,0.627308707
2.65600204,0.606200528
2.68799972,0.60323219
2.72000122,0.5926781
2.75200271,0.598944591
2.78400039,0.59828496
2.81600189,0.585751979
2.84800338,0.611807388
2.88000106,0.585751979
2.91200256,0.597955145
2.94400024,0.595646438
2.97600173,0.559036939
3.00800323,0.58146438
3.04000091,0.593337731
